14.733333,-0.994522
14.766667,-0.994522
14.800000,-0.951057
14.833333,-0.866025
14.866667,-0.743145
14.900000,-0.587785
14.933333,-0.406737
14.966667,-0.207912
15.000000,-0.000000
15.033333,0.207912
15.066667,0.406737
15.100000,0.587785
15.133333,0.743145
15.166667,0.866025
15.200000,0.951057
15.233333,0.994522
15.266667,0.994522
15.300000,0.951057
15.333333,0.866025
15.366667,0.743145
15.400000,0.587785
15.433333,0.406737
15.466667,0.207912
15.500000,0.000000
15.533333,-0.207912
15.566667,-0.406737
15.600000,-0.587785
15.633333,-0.743145
15.666667,-0.866025
15.700000,-0.951057
15.733333,-0.994522
15.766667,-0.994522
15.800000,-0.951057
15.833333,-0.866025
15.866667,-0.743145
15.900000,-0.587785
15.933333,-0.406737
15.966667,-0.207912
16.000000,-0.000000
16.033333,0.207912
16.066667,0.406737
16.100000,0.587785
16.133333,0.743145
16.166667,0.866025
16.200000,0.951057
16.233333,0.994522
16.266667,0.994522
16.300000,0.951057
16.333333,0.866025
16.366667,0.743145
16.400000,0.587785
16.433333,0.406737
16.466667,0.207912
16.500000,0.000000
16.533333,-0.207912
16.566667,-0.406737
16.600000,-0.587785
16.633333,-0.743145
16.666667,-0.866025
16.700000,-0.951057
16.733333,-0.994522
16.766667,-0.994522
16.800000,-0.951057
16.833333,-0.866025
16.866667,-0.743145
16.900000,-0.587785
16.933333,-0.406737
16.966667,-0.207912
17.000000,0.000000
17.033333,0.207912
